Quantity,Name,Sets,Conditions,Languages,Finishes,Paused,Tags,Offer,Limit
8,Three Wishes,Visions,NM,EN,N,,,1000,0.4498831023557566
8,Recruiter of the Guard,Conspiracy: Take the Crown,NM,EN,N,,,1000,9.50675
8,Regal Behemoth,Conspiracy: Take the Crown,NM,EN,N,,,1000,10.164480769230769
8,"Avacyn, Guardian Angel",Magic 2015,NM,EN,N,,,1000,0.04863725903987667
8,Blood Host,Magic 2015,NM,EN,N,,,1000,0.012088138260059991
8,Boonweaver Giant,Magic 2015,NM,EN,N,,,1000,0.01
8,Cancel,Magic 2015,NM,EN,N,,,1000,0.01
8,Sanctum Prelate,Conspiracy: Take the Crown,NM,EN,N,,,1000,17.66126923076923
8,Selvala's Stampede,Conspiracy: Take the Crown,NM,EN,N,,,1000,2.9294423076923084
8,Serum Visions,Conspiracy: Take the Crown,NM,EN,N,,,1000,0.23034096318240557
8,Arboreal Grazer,War of the Spark,NM,EN,N,,,1000,0.01
8,Arlinn's Wolf,War of the Spark,NM,EN,N,,,1000,0.01
8,"Arlinn, Voice of the Pack",War of the Spark,NM,EN,N,,,1000,0.01
8,"Ashiok, Dream Render",War of the Spark,NM,EN,N,,,1000,0.19169833986605228
8,Aven Eternal,War of the Spark,NM,EN,N,,,1000,0.01
8,"Chandra, Pyromaster",Magic 2015,NM,EN,N,,,1000,0.15533955103762154
8,Chasm Skulker,Magic 2015,NM,EN,N,,,1000,0.8338671192282832
8,Chord of Calling,Magic 2015,NM,EN,N,,,1000,0.5322324640065009
8,Constricting Sliver,Magic 2015,NM,EN,N,,,1000,0.05050922813829916
8,Crucible of Fire,Magic 2015,NM,EN,N,,,1000,0.023469839463603082
8,Dissipate,Magic 2015,NM,EN,N,,,1000,0.01
8,Elvish Mystic,Magic 2015,NM,EN,N,,,1000,0.017623898643324355
8,Eon Hub,Fifth Dawn,NM,EN,N,,,1000,0.06914211770141043
8,Hornet Nest,Magic 2015,NM,EN,N,,,1000,0.15533955103762154
8,In Garruk's Wake,Magic 2015,NM,EN,N,,,1000,0.04108438597863043
8,Indulgent Tormentor,Magic 2015,NM,EN,N,,,1000,0.023469839463603082
8,"Jace, the Living Guildpact",Magic 2015,NM,EN,N,,,1000,0.23034096318240557
8,Leeching Sliver,Magic 2015,NM,EN,N,,,1000,0.01
8,Liliana Vess,Magic 2015,NM,EN,N,,,1000,4.60234491875307
8,Mass Calcify,Magic 2015,NM,EN,N,,,1000,0.015066872889819718
8,"Nissa, Worldwaker",Magic 2015,NM,EN,N,,,1000,1.9140696379183288
8,"Ob Nixilis, Unshackled",Magic 2015,NM,EN,N,,,1000,2.7415844846467032
8,Perilous Vault,Magic 2015,NM,EN,N,,,1000,0.41875079170116014
8,Polymorphist's Jest,Magic 2015,NM,EN,N,,,1000,0.023469839463603082
8,Profane Memento,Magic 2015,NM,EN,N,,,1000,0.0152621810784504
8,Return to the Ranks,Magic 2015,NM,EN,N,,,1000,0.014287942663199596
8,Ravenous Chupacabra,Mystery Booster,NM,EN,N,,,1000,0.03691452999470735
8,Reclaim,Mystery Booster,NM,EN,N,,,1000,0.01
8,Show and Tell,Conspiracy: Take the Crown,NM,EN,N,,,1000,6.473134615384615
8,Skittering Crustacean,Conspiracy: Take the Crown,NM,EN,N,,,1000,0.01
8,Rogue's Gloves,Magic 2015,NM,EN,N,,,1000,0.012088138260059991
8,Karn's Bastion,War of the Spark,NM,EN,N,,,1000,0.6393181850837326
8,"Karn, the Great Creator",War of the Spark,NM,EN,N,,,1000,3.7281153846153847
8,"Karn, the Great Creator",War of the Spark,NM,EN,N,,,1000,1.96555781935255
8,Siege Dragon,Magic 2015,NM,EN,N,,,1000,0.013899857176231918
8,Sliver Hive,Magic 2015,NM,EN,N,,,1000,5.825043855407552
8,Soul of Innistrad,Magic 2015,NM,EN,N,,,1000,0.06035742850791997
8,Soul of New Phyrexia,Magic 2015,NM,EN,N,,,1000,0.23034096318240557
8,Soul of Theros,Magic 2015,NM,EN,N,,,1000,0.06035742850791997
8,Soul of Zendikar,Magic 2015,NM,EN,N,,,1000,0.06035742850791997
8,Stormtide Leviathan,Magic 2015,NM,EN,N,,,1000,0.023469839463603082
8,The Chain Veil,Magic 2015,NM,EN,N,,,1000,12.151096153846154
8,"Urborg, Tomb of Yawgmoth",Magic 2015,NM,EN,N,,,1000,14.204826923076919
8,Venom Sliver,Magic 2015,NM,EN,N,,,1000,0.09252544820152676
8,Wall of Frost,Magic 2015,NM,EN,N,,,1000,0.01
8,Territorial Scythecat,Zendikar Rising,NM,EN,N,,,1000,0.01
8,Aegis of the Heavens,Core Set 2019,NM,EN,N,,,1000,0.01
8,Aether Tunnel,Core Set 2019,NM,EN,N,,,1000,0.010746666395625278
8,Aethershield Artificer,Core Set 2019,NM,EN,N,,,1000,0.01
8,Air Elemental,Core Set 2019,NM,EN,N,,,1000,0.01
8,Ajani's Last Stand,Core Set 2019,NM,EN,N,,,1000,0.01
8,Ajani's Welcome,Core Set 2019,NM,EN,N,,,1000,0.2916882464451085
8,"Ajani, Adversary of Tyrants",Core Set 2019,NM,EN,N,,,1000,0.8572875601597428
8,Apex of Power,Core Set 2019,NM,EN,N,,,1000,0.06914211770141043
8,"Arcades, the Strategist",Core Set 2019,NM,EN,N,,,1000,4.600615384615385
8,Arcane Encyclopedia,Core Set 2019,NM,EN,N,,,1000,0.010746666395625278
8,Banefire,Core Set 2019,NM,EN,N,,,1000,0.04108438597863043
8,Befuddle,Core Set 2019,NM,EN,N,,,1000,0.01
8,Bone Dragon,Core Set 2019,NM,EN,N,,,1000,0.06914211770141043
8,Chaos Wand,Core Set 2019,NM,EN,N,,,1000,0.0152621810784504
8,"Chromium, the Mutable",Core Set 2019,NM,EN,N,,,1000,0.06914211770141043
8,Cinder Barrens,Core Set 2019,NM,EN,N,,,1000,0.01
8,Cleansing Nova,Core Set 2019,NM,EN,N,,,1000,0.14629107460367977
8,Colossal Majesty,Core Set 2019,NM,EN,N,,,1000,0.01186377766427641
8,Crucible of Worlds,Core Set 2019,NM,EN,N,,,1000,23.60098076923077
8,Dark-Dweller Oracle,Core Set 2019,NM,EN,N,,,1000,0.013440888543891126
8,Death Baron,Core Set 2019,NM,EN,N,,,1000,0.8572875601597428
8,Demanding Dragon,Core Set 2019,NM,EN,N,,,1000,0.058193663305534805
8,Demon of Catastrophes,Core Set 2019,NM,EN,N,,,1000,0.015066076185729582
8,Departed Deckhand,Core Set 2019,NM,EN,N,,,1000,0.010746666395625278
8,Desecrated Tomb,Core Set 2019,NM,EN,N,,,1000,0.024674534193990974
8,Detection Tower,Core Set 2019,NM,EN,N,,,1000,0.11553216604898504
8,Diamond Mare,Core Set 2019,NM,EN,N,,,1000,0.01
8,Diregraf Ghoul,Core Set 2019,NM,EN,N,,,1000,0.01
8,Dragon Egg,Core Set 2019,NM,EN,N,,,1000,0.01
8,Dragon's Hoard,Core Set 2019,NM,EN,N,,,1000,0.8572875601597428
8,Dryad Greenseeker,Core Set 2019,NM,EN,N,,,1000,0.01
8,Skyline Despot,Conspiracy: Take the Crown,NM,EN,N,,,1000,6.244942307692308
8,Elvish Clancaller,Core Set 2019,NM,EN,N,,,1000,0.3999743420117451
8,Elvish Rejuvenator,Core Set 2019,NM,EN,N,,,1000,0.01
8,Exclusion Mage,Core Set 2019,NM,EN,N,,,1000,0.01
8,Fell Specter,Core Set 2019,NM,EN,N,,,1000,0.010746666395625278
8,Fountain of Renewal,Core Set 2019,NM,EN,N,,,1000,0.013667446741831856
8,Fraying Omnipotence,Core Set 2019,NM,EN,N,,,1000,0.023469839463603082
8,Gallant Cavalry,Core Set 2019,NM,EN,N,,,1000,0.01
8,Gigantosaurus,Core Set 2019,NM,EN,N,,,1000,0.13017629800552097
8,Goblin Instigator,Core Set 2019,NM,EN,N,,,1000,0.01
8,Goblin Trashmaster,Core Set 2019,NM,EN,N,,,1000,0.27458387503087633
8,"Goreclaw, Terror of Qal Sisma",Core Set 2019,NM,EN,N,,,1000,1.0312330438174393
8,Grasping Scoundrel,Core Set 2019,NM,EN,N,,,1000,0.01
8,Graveyard Marshal,Core Set 2019,NM,EN,N,,,1000,0.01
8,Guttersnipe,Core Set 2019,NM,EN,N,,,1000,0.01
8,Hungering Hydra,Core Set 2019,NM,EN,N,,,1000,0.0152621810784504
8,Isareth the Awakener,Core Set 2019,NM,EN,N,,,1000,0.014804964283452083
8,Island,Core Set 2019,NM,EN,N,,,1000,0.01
8,"Lathliss, Dragon Queen",Core Set 2019,NM,EN,N,,,1000,0.1652919790285018
8,Leonin Warleader,Core Set 2019,NM,EN,N,,,1000,1.3403447691241583
8,Lightning Strike,Core Set 2019,NM,EN,N,,,1000,0.01
8,Liliana's Contract,Core Set 2019,NM,EN,N,,,1000,0.08135747339564811
8,"Liliana, Untouched by Death",Core Set 2019,NM,EN,N,,,1000,1.2563867009977807
8,Mentor of the Meek,Core Set 2019,NM,EN,N,,,1000,0.038468123751767384
8,Militia Bugler,Core Set 2019,NM,EN,N,,,1000,0.01
8,Mirror Image,Core Set 2019,NM,EN,N,,,1000,0.05327942560766775
8,Mistcaller,Core Set 2019,NM,EN,N,,,1000,0.0152621810784504
8,Mountain,Core Set 2019,NM,EN,N,,,1000,0.01
8,Nexus of Fate,Core Set 2019,NM,EN,N,,,1000,8.923840621822645
8,"Nicol Bolas, the Ravager // Nicol Bolas, the Arisen",Core Set 2019,NM,EN,N,,,1000,12.862519230769228
8,Novice Knight,Core Set 2019,NM,EN,N,,,1000,0.01
8,Omniscience,Core Set 2019,NM,EN,N,,,1000,7.004608977284546
8,One with the Machine,Core Set 2019,NM,EN,N,,,1000,0.0152621810784504
8,Open the Graves,Core Set 2019,NM,EN,N,,,1000,0.1652919790285018
8,"Palladia-Mors, the Ruiner",Core Set 2019,NM,EN,N,,,1000,0.10414899333335646
8,Patient Rebuilding,Core Set 2019,NM,EN,N,,,1000,0.04108438597863043
8,Phylactery Lich,Core Set 2019,NM,EN,N,,,1000,0.01
8,Plains,Core Set 2019,NM,EN,N,,,1000,0.01
8,Poison-Tip Archer,Core Set 2019,NM,EN,N,,,1000,0.038468123751767384
8,Psychic Corrosion,Core Set 2019,NM,EN,N,,,1000,0.7600599646537533
8,Radiating Lightning,Core Set 2019,NM,EN,N,,,1000,0.01
8,Reassembling Skeleton,Core Set 2019,NM,EN,N,,,1000,0.01
8,Recollect,Core Set 2019,NM,EN,N,,,1000,0.01
8,Reliquary Tower,Core Set 2019,NM,EN,N,,,1000,0.12335244608363838
8,Remorseful Cleric,Core Set 2019,NM,EN,N,,,1000,0.1456362988278164
8,Resplendent Angel,Core Set 2019,NM,EN,N,,,1000,11.356734618185463
8,Rogue's Gloves,Core Set 2019,NM,EN,N,,,1000,0.01
8,Runic Armasaur,Core Set 2019,NM,EN,N,,,1000,0.5320655854259349
8,Rupture Spire,Core Set 2019,NM,EN,N,,,1000,0.01
8,"Sai, Master Thopterist",Core Set 2019,NM,EN,N,,,1000,1.3599141802903265
8,Sarkhan's Unsealing,Core Set 2019,NM,EN,N,,,1000,0.038468123751767384
8,Sarkhan's Whelp,Core Set 2019,NM,EN,N,,,1000,0.01
8,"Sarkhan, Fireblood",Core Set 2019,NM,EN,N,,,1000,5.050662872690302
8,Satyr Enchanter,Core Set 2019,NM,EN,N,,,1000,0.029029366166557966
8,Sigiled Sword of Valeron,Core Set 2019,NM,EN,N,,,1000,0.024674534193990974
8,Throne of the High City,Conspiracy: Take the Crown,NM,EN,N,,,1000,0.1395652202262867
8,Spit Flame,Core Set 2019,NM,EN,N,,,1000,0.03007205256626031
8,Stitcher's Supplier,Core Set 2019,NM,EN,N,,,1000,0.6393181850837326
8,Supreme Phantom,Core Set 2019,NM,EN,N,,,1000,0.20257004040982493
8,Suspicious Bookcase,Core Set 2019,NM,EN,N,,,1000,0.010746666395625278
8,Swamp,Core Set 2019,NM,EN,N,,,1000,0.01
8,"Tezzeret, Artifice Master",Core Set 2019,NM,EN,N,,,1000,5.130747175152784
8,Thorn Lieutenant,Core Set 2019,NM,EN,N,,,1000,0.0152621810784504
8,Thud,Core Set 2019,NM,EN,N,,,1000,0.01
8,Viashino Pyromancer,Core Set 2019,NM,EN,N,,,1000,0.01
8,Vivien Reid,Core Set 2019,NM,EN,N,,,1000,3.038673700916473
8,Windreader Sphinx,Core Set 2019,NM,EN,N,,,1000,0.01
8,Thieving Skydiver,Zendikar Rising - Extended Art,NM,EN,N,,,1000,0.5564268219325833
8,Thieving Skydiver,Zendikar Rising,NM,EN,N,,,1000,0.33717180156690474
8,Throne of Makindi,Zendikar Rising - Extended Art,NM,EN,N,,,1000,0.0152621810784504
8,Valakut Exploration,Zendikar Rising,NM,EN,N,,,1000,0.05636679884345502
8,Valakut Exploration,Zendikar Rising - Showcase,NM,EN,N,,,1000,0.06377459746006849
8,Vastwood Surge,Zendikar Rising,NM,EN,N,,,1000,0.01
8,"Verazol, the Split Current",Zendikar Rising - Extended Art,NM,EN,N,,,1000,0.027844823632078783
8,Vine Gecko,Zendikar Rising,NM,EN,N,,,1000,0.01
8,"Yasharn, Implacable Earth",Zendikar Rising,NM,EN,N,,,1000,0.0152621810784504
8,"Yasharn, Implacable Earth",Zendikar Rising - Extended Art,NM,EN,N,,,1000,0.07769362764667709
8,"Zagras, Thief of Heartbeats",Zendikar Rising,NM,EN,N,,,1000,0.01
8,"Zagras, Thief of Heartbeats",Zendikar Rising - Extended Art,NM,EN,N,,,1000,0.028584276472443423
8,"Zareth San, the Trickster",Zendikar Rising,NM,EN,N,,,1000,0.03862414859569872
8,Altar of Dementia,Conspiracy,NM,EN,N,,,1000,1.3599141802903265
8,Assassinate,Conspiracy,NM,EN,N,,,1000,0.01
8,Backup Plan,Conspiracy,NM,EN,N,,,1000,0.023469839463603082
8,"Basandra, Battle Seraph",Conspiracy,NM,EN,N,,,1000,0.08557987060049511
8,Bite of the Black Rose,Conspiracy,NM,EN,N,,,1000,0.01
8,Brago's Representative,Conspiracy,NM,EN,N,,,1000,0.01
8,"Brago, King Eternal",Conspiracy,NM,EN,N,,,1000,0.4498831023557566
8,Brainstorm,Conspiracy,NM,EN,N,,,1000,0.038468123751767384
8,Aether Gust,Core 2020,NM,EN,N,,,1000,0.028584276472443423
8,Agent of Treachery,Core 2020,NM,EN,N,,,1000,3.317178573504065
8,"Ajani, Strength of the Pride",Core 2020,NM,EN,N,,,1000,6.532522206950305
8,Angel of Vitality,Core 2020,NM,EN,N,,,1000,0.01186377766427641
8,Angelic Guardian,Core 2020,NM,EN,N,,,1000,2.8214029080675425
8,Bag of Holding,Core 2020,NM,EN,N,,,1000,0.01768053651794277
8,Bartizan Bats,Core 2020,NM,EN,N,,,1000,0.01
8,Bastion Enforcer,Core 2020,NM,EN,N,,,1000,0.01
8,Bishop of Wings,Core 2020,NM,EN,N,,,1000,0.26787501622680204
8,Blood for Bones,Core 2020,NM,EN,N,,,1000,0.01186377766427641
8,Bloodthirsty Aerialist,Core 2020,NM,EN,N,,,1000,0.01943428001622245
8,Bogstomper,Core 2020,NM,EN,N,,,1000,0.01
8,Bristling Boar,Core 2020,NM,EN,N,,,1000,0.01
8,Brought Back,Core 2020,NM,EN,N,,,1000,0.019560237823045508
8,Canopy Spider,Core 2020,NM,EN,N,,,1000,0.01
8,Cavalier of Dawn,Core 2020,NM,EN,N,,,1000,0.1437253682819087
8,Cavalier of Flame,Core 2020,NM,EN,N,,,1000,0.6393181850837326
8,Cavalier of Gales,Core 2020,NM,EN,N,,,1000,0.2638860877063176
8,Cavalier of Night,Core 2020,NM,EN,N,,,1000,1.810780606317845
8,Cavalier of Thorns,Core 2020,NM,EN,N,,,1000,0.19883636558198733
8,Chandra's Flame Wave,Core 2020,NM,EN,N,,,1000,0.023469839463603082
8,"Chandra, Acolyte of Flame",Core 2020,NM,EN,N,,,1000,0.05636679884345502
8,"Chandra, Awakened Inferno",Core 2020,NM,EN,N,,,1000,4.60234491875307
8,Cloudkin Seer,Core 2020,NM,EN,N,,,1000,0.01
8,Colossus Hammer,Core 2020,NM,EN,N,,,1000,0.01186377766427641
8,Concordia Pegasus,Core 2020,NM,EN,N,,,1000,0.01
8,Corpse Knight,Core 2020,NM,EN,N,,,1000,0.02838680035963185
8,Coercive Portal,Conspiracy,NM,EN,N,,,1000,4.473096153846154
8,Copperhorn Scout,Conspiracy,NM,EN,N,,,1000,0.01
8,Disentomb,Core 2020,NM,EN,N,,,1000,0.01
8,Dragon Mage,Core 2020,NM,EN,N,,,1000,0.01
8,"Drakuseth, Maw of Flames",Core 2020,NM,EN,N,,,1000,0.4584128054809112
8,Dread Presence,Core 2020,NM,EN,N,,,1000,0.1652919790285018
8,Elvish Reclaimer,Core 2020,NM,EN,N,,,1000,2.8824615384615386
8,Embodiment of Agonies,Core 2020,NM,EN,N,,,1000,0.01
8,Empyrean Eagle,Core 2020,NM,EN,N,,,1000,0.024674534193990974
8,Field of the Dead,Core 2020,NM,EN,N,,,1000,11.219890863341732
8,Flame Sweep,Core 2020,NM,EN,N,,,1000,0.01
8,Flood of Tears,Core 2020,NM,EN,N,,,1000,0.06914211770141043
8,Frilled Sandwalla,Core 2020,NM,EN,N,,,1000,0.01
8,"Gargos, Vicious Watcher",Core 2020,NM,EN,N,,,1000,0.05050922813829916
8,Glint-Horn Buccaneer,Core 2020,NM,EN,N,,,1000,0.11623541066010629
8,Goblin Ringleader,Core 2020,NM,EN,N,,,1000,0.01
8,Council's Judgment,Conspiracy,NM,EN,N,,,1000,0.2584786340859665
8,Dack Fayden,Conspiracy,NM,EN,N,,,1000,13.526961538461535
8,"Golos, Tireless Pilgrim",Core 2020,NM,EN,N,,,1000,3.0636730769230778
8,Grafdigger's Cage,Core 2020,NM,EN,N,,,1000,0.19671627597332694
8,Hanged Executioner,Core 2020,NM,EN,N,,,1000,0.01
8,Icon of Ancestry,Core 2020,NM,EN,N,,,1000,0.575994985329222
8,Immortal Phoenix,Core 2020,NM,EN,N,,,1000,0.03796156311818832
8,Deal Broker,Conspiracy,NM,EN,N,,,1000,0.0152621810784504
8,Imperial Outrider,Core 2020,NM,EN,N,,,1000,0.01
8,"Kaalia, Zenith Seeker",Core 2020,NM,EN,N,,,1000,0.27458387503087633
8,"Kethis, the Hidden Hand",Core 2020,NM,EN,N,,,1000,0.09252544820152676
8,Knight of the Ebon Legion,Core 2020,NM,EN,N,,,1000,0.10975428053415766
8,"Kykar, Wind's Fury",Core 2020,NM,EN,N,,,1000,0.2916882464451085
8,Leyline of Abundance,Core 2020,NM,EN,N,,,1000,0.15770533284244895
8,Leyline of Anticipation,Core 2020,NM,EN,N,,,1000,2.4812648220617284
8,Leyline of Sanctity,Core 2020,NM,EN,N,,,1000,0.15533955103762154
8,Leyline of the Void,Core 2020,NM,EN,N,,,1000,1.446269462194735
8,Lotus Field,Core 2020,NM,EN,N,,,1000,3.466365384615385
8,Drakestown Forgotten,Conspiracy,NM,EN,N,,,1000,0.01
8,Dream Fracture,Conspiracy,NM,EN,N,,,1000,0.01
8,"Edric, Spymaster of Trest",Conspiracy,NM,EN,N,,,1000,0.38866596163489764
8,Exploration,Conspiracy,NM,EN,N,,,1000,10.94301923076923
8,Explorer's Scope,Conspiracy,NM,EN,N,,,1000,0.01
8,Xira Arien,Chronicles,NM,EN,N,,,1000,0.02467453419399097
8,Demon's Horn,Duel Decks: Divine vs. Demonic,NM,EN,N,,,1000,0.01
8,Duress,Duel Decks: Divine vs. Demonic,NM,EN,N,,,1000,0.012088138260059991
8,"Mu Yanling, Sky Dancer",Core 2020,NM,EN,N,,,1000,0.1632814632609885
8,Mystic Forge,Core 2020,NM,EN,N,,,1000,1.458136018019947
8,Nightpack Ambusher,Core 2020,NM,EN,N,,,1000,0.014349011087332206
8,Nimble Birdsticker,Core 2020,NM,EN,N,,,1000,0.01
8,"Omnath, Locus of the Roil",Core 2020,NM,EN,N,,,1000,6.788576923076922
8,Planar Cleansing,Core 2020,NM,EN,N,,,1000,0.012088138260059993
8,Repeated Reverberation,Core 2020,NM,EN,N,,,1000,0.0152621810784504
8,Risen Reef,Core 2020,NM,EN,N,,,1000,0.024674534193990974
8,Rotting Regisaur,Core 2020,NM,EN,N,,,1000,0.2575009260638716
8,Rubblebelt Recluse,Core 2020,NM,EN,N,,,1000,0.01
8,Scheming Symmetry,Core 2020,NM,EN,N,,,1000,1.3599141802903265
8,Scoured Barrens,Core 2020,NM,EN,N,,,1000,0.01
8,Season of Growth,Core 2020,NM,EN,N,,,1000,0.03262729590670695
8,"Sephara, Sky's Blade",Core 2020,NM,EN,N,,,1000,0.2002196627862991
8,Shared Summons,Core 2020,NM,EN,N,,,1000,0.1625972438025184
8,Shivan Dragon,Core 2020,NM,EN,N,,,1000,0.020421501033991686
8,Siege Mastodon,Core 2020,NM,EN,N,,,1000,0.01
8,Skeleton Archer,Core 2020,NM,EN,N,,,1000,0.01
8,Snapping Drake,Core 2020,NM,EN,N,,,1000,0.01
8,"Sorin, Imperious Bloodlord",Core 2020,NM,EN,N,,,1000,8.413055622002188
8,Spectral Sailor,Core 2020,NM,EN,N,,,1000,0.010346417082860883
8,Starfield Mystic,Core 2020,NM,EN,N,,,1000,0.23688595934685402
8,Steel Overseer,Core 2020,NM,EN,N,,,1000,0.38277530074116767
8,Tale's End,Core 2020,NM,EN,N,,,1000,0.21209015629915418
8,Temple of Epiphany,Core 2020,NM,EN,N,,,1000,0.023469839463603082
8,Temple of Malady,Core 2020,NM,EN,N,,,1000,0.0152621810784504
8,Temple of Mystery,Core 2020,NM,EN,N,,,1000,0.0152621810784504
8,Temple of Silence,Core 2020,NM,EN,N,,,1000,0.02686347316854161
8,Temple of Triumph,Core 2020,NM,EN,N,,,1000,0.0148963064989946
8,Thirsting Bloodlord,Core 2020,NM,EN,N,,,1000,0.6580107212606855
8,Trusted Pegasus,Core 2020,NM,EN,N,,,1000,0.01
8,Vampire of the Dire Moon,Core 2020,NM,EN,N,,,1000,0.2916882464451085
8,Veil of Summer,Core 2020,NM,EN,N,,,1000,3.7683846153846163
8,"Vilis, Broker of Blood",Core 2020,NM,EN,N,,,1000,0.7171535629543669
8,"Vivien, Arkbow Ranger",Core 2020,NM,EN,N,,,1000,2.052362033253206
8,Volcanic Dragon,Core 2020,NM,EN,N,,,1000,0.01
8,Voracious Hydra,Core 2020,NM,EN,N,,,1000,0.4498831023557566
8,Tariff,Weatherlight,NM,EN,N,,,1000,0.01
8,"Zareth San, the Trickster",Zendikar Rising - Extended Art,NM,EN,N,,,1000,0.06582505708816762
8,Fact or Fiction,Conspiracy,NM,EN,N,,,1000,0.01
8,Favorable Winds,Conspiracy,NM,EN,N,,,1000,0.01
8,Fires of Yavimaya,Conspiracy,NM,EN,N,,,1000,0.012988715719182609
8,Fireshrieker,Conspiracy,NM,EN,N,,,1000,0.010746666395625278
8,Galvanic Juggernaut,Conspiracy,NM,EN,N,,,1000,0.012088138260059991
8,Wave of Terror,Weatherlight,NM,EN,N,,,1000,0.038468123751767384
8,Well of Knowledge,Weatherlight,NM,EN,N,,,1000,3.038673700916473
8,Winding Canyons,Weatherlight,NM,EN,N,,,1000,14.73503846153846
8,Xanthic Statue,Weatherlight,NM,EN,N,,,1000,0.038468123751767384
8,Animal Sanctuary,Core Set 2021,NM,EN,N,,,1000,0.03924946014335903
8,Animal Sanctuary,Core 2021 - Extended Art,NM,EN,N,,,1000,0.35679006459725665
8,"Azusa, Lost but Seeking",Core Set 2021,NM,EN,N,,,1000,3.634153846153847
8,"Azusa, Lost but Seeking",Core 2021 - Extended Art,NM,EN,N,,,1000,6.8221346153846145
8,Baneslayer Angel,Core 2021 - Extended Art,NM,EN,N,,,1000,3.466365384615385
8,Baneslayer Angel,Core Set 2021,NM,EN,N,,,1000,0.38277530074116767
8,"Barrin, Tolarian Archmage",Core 2021 - Extended Art,NM,EN,N,,,1000,0.1693431640550903
8,"Barrin, Tolarian Archmage",Core Set 2021,NM,EN,N,,,1000,0.0152621810784504
8,Basri Ket,Core 2021 - Alternate Art,NM,EN,N,,,1000,1.0993266862210496
8,Basri Ket,Core 2021 - Alternate Art,NM,EN,N,,,1000,0.4626274172526617
8,Basri Ket,Core Set 2021,NM,EN,N,,,1000,0.2570127023135196
8,Basri's Lieutenant,Core Set 2021,NM,EN,N,,,1000,0.0152621810784504
8,Bolt Hound,Core Set 2021,NM,EN,N,,,1000,0.01
8,Brash Taunter,Core Set 2021,NM,EN,N,,,1000,0.1418243046782986
8,Chandra's Incinerator,Core Set 2021,NM,EN,N,,,1000,0.023469839463603082
8,"Chandra, Heart of Fire",Core Set 2021,NM,EN,N,,,1000,0.04108438597863043
8,"Chandra, Heart of Fire",Core 2021 - Alternate Art,NM,EN,N,,,1000,0.20630131051801978
8,"Chandra, Heart of Fire",Core 2021 - Alternate Art,NM,EN,N,,,1000,0.12364033635068399
8,Chromatic Orrery,Core Set 2021,NM,EN,N,,,1000,6.532522206950305
8,Chromatic Orrery,Core 2021 - Extended Art,NM,EN,N,,,1000,10.036961538461538
8,Conclave Mentor,Core Set 2021,NM,EN,N,,,1000,0.01186377766427641
8,Containment Priest,Core Set 2021,NM,EN,N,,,1000,0.0152621810784504
8,Cultivate,Core 2021 - Alternate Art,NM,EN,N,,,1000,0.19883636558198733
8,Demonic Embrace,Core 2021 - Extended Art,NM,EN,N,,,1000,0.05050922813829916
8,Demonic Embrace,Core Set 2021,NM,EN,N,,,1000,0.0152621810784504
8,Discontinuity,Core 2021 - Extended Art,NM,EN,N,,,1000,1.242392056099182
8,Discontinuity,Core Set 2021,NM,EN,N,,,1000,0.2916882464451085
8,Double Vision,Core Set 2021,NM,EN,N,,,1000,0.032074218767952085
8,Double Vision,Core 2021 - Extended Art,NM,EN,N,,,1000,0.04108438597863043
8,Elder Gargaroth,Core Set 2021,NM,EN,N,,,1000,8.49821572241875
8,Elder Gargaroth,Core 2021 - Extended Art,NM,EN,N,,,1000,9.063788461538461
8,Eliminate,Core Set 2021,NM,EN,N,,,1000,0.01
8,Fabled Passage,Core Set 2021,NM,EN,N,,,1000,3.466365384615385
8,Fabled Passage,Core 2021 - Extended Art,NM,EN,N,,,1000,6.654346153846154
8,Feline Sovereign,Core Set 2021,NM,EN,N,,,1000,0.0152621810784504
8,Fiery Emancipation,Core Set 2021,NM,EN,N,,,1000,8.413055622002188
8,Stoneforge Mystic,Worldwake,NM,EN,N,,,1000,12.191365384615382
8,Ill-Gotten Gains,Conspiracy,NM,EN,N,,,1000,0.010302007277654884
8,"Gadrak, the Crown-Scourge",Core Set 2021,NM,EN,N,,,1000,0.0152621810784504
8,Garruk's Harbinger,Core Set 2021,NM,EN,N,,,1000,0.0152621810784504
8,Garruk's Harbinger,Core 2021 - Alternate Art,NM,EN,N,,,1000,0.012537799538605652
8,Garruk's Uprising,Core Set 2021,NM,EN,N,,,1000,0.06914211770141043
8,Garruk's Uprising,Core 2021 - Alternate Art,NM,EN,N,,,1000,0.10975428053415766
8,Garruk's Warsteed,Core Set 2021,NM,EN,N,,,1000,0.01
8,Grim Tutor,Core Set 2021,NM,EN,N,,,1000,7.658298185490665
8,Heroic Intervention,Core Set 2021,NM,EN,N,,,1000,3.5129527602876616
8,Heroic Intervention,Core 2021 - Extended Art,NM,EN,N,,,1000,4.976461538461539
8,Strength of the Tajuru,Worldwake,NM,EN,N,,,1000,0.014349011087332206
8,Lead the Stampede,Conspiracy,NM,EN,N,,,1000,0.01
8,Magister of Worth,Conspiracy,NM,EN,N,,,1000,0.030321167576989865
8,Mana Geyser,Conspiracy,NM,EN,N,,,1000,0.11553216604898504
8,"Marchesa, the Black Rose",Conspiracy,NM,EN,N,,,1000,0.1652919790285018
8,Mirari's Wake,Conspiracy,NM,EN,N,,,1000,13.276987348890339
